CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C16734,177.37,1.00,534.00,0.00,534.00,0.00,0.67,0.00,0.50,0.00,0.00,8.00,3500.00,453.36,194.13,0.00,12.00
C16735,25.88,1.00,430.02,0.02,430.00,0.00,1.00,0.08,0.92,0.00,0.00,19.00,7000.00,372.96,174.12,1.00,12.00
C16736,2378.15,0.83,0.00,0.00,0.00,4059.47,0.00,0.00,0.00,0.33,6.00,0.00,5000.00,349.45,441.10,0.00,6.00
C16737,44.54,0.36,94.30,71.80,22.50,0.00,0.25,0.08,0.25,0.00,0.00,4.00,2500.00,940.03,147.85,0.00,12.00
C16738,38.42,1.00,442.04,0.00,442.04,0.00,0.67,0.00,0.67,0.00,0.00,12.00,2000.00,435.93,129.15,0.80,12.00
C16739,894.99,0.64,3184.54,2486.98,697.56,1578.89,1.00,0.58,1.00,0.50,12.00,48.00,6500.00,3567.01,220.98,0.08,12.00
C16740,1459.85,1.00,1365.00,1365.00,0.00,363.87,0.09,0.09,0.00,0.09,1.00,3.00,1800.00,1751.98,844.98,0.00,11.00
C16741,1572.10,1.00,0.00,0.00,0.00,1128.88,0.00,0.00,0.00,0.08,3.00,0.00,2500.00,402.32,402.14,0.00,12.00
C16742,1646.38,1.00,1047.34,1047.34,0.00,146.65,0.58,0.58,0.00,0.17,2.00,51.00,3000.00,462.85,497.41,0.00,12.00
C16743,4218.96,1.00,0.00,0.00,0.00,4734.30,0.00,0.00,0.00,0.58,44.00,0.00,4500.00,5557.54,1434.24,0.08,12.00
C16744,45.23,0.73,0.00,0.00,0.00,146.12,0.00,0.00,0.00,0.08,1.00,0.00,150.00,298.10,127.90,0.00,12.00
C16745,4661.42,1.00,0.00,0.00,0.00,5263.83,0.00,0.00,0.00,0.58,10.00,0.00,6500.00,2943.49,1168.80,0.00,12.00
C16746,1519.32,1.00,0.00,0.00,0.00,548.29,0.00,0.00,0.00,0.17,2.00,0.00,2000.00,456.10,392.10,0.00,12.00
C16747,6306.83,1.00,0.00,0.00,0.00,3090.21,0.00,0.00,0.00,0.92,21.00,0.00,7500.00,1396.43,1391.52,0.00,12.00
C16748,32.92,1.00,300.62,0.00,300.62,0.00,1.00,0.00,0.92,0.00,0.00,12.00,1200.00,301.10,152.00,0.45,12.00
C16749,8.85,0.45,220.99,0.00,220.99,0.00,0.92,0.00,0.83,0.00,0.00,11.00,1000.00,286.31,52.84,0.13,12.00
C16750,5.66,0.36,35.00,35.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,2500.00,394.76,56.88,0.10,12.00
C16751,298.65,0.89,0.00,0.00,0.00,470.49,0.00,0.00,0.00,0.11,1.00,0.00,1000.00,309.70,144.64,0.00,9.00
C16752,734.34,1.00,55.68,0.00,55.68,0.00,0.17,0.00,0.17,0.00,0.00,2.00,1000.00,939.00,2896.44,0.00,12.00
C16753,56.68,1.00,827.20,0.00,827.20,0.00,1.00,0.00,1.00,0.00,0.00,20.00,1000.00,798.68,174.49,0.67,12.00
C16755,66.05,1.00,696.78,0.00,696.78,0.00,0.92,0.00,0.75,0.00,0.00,17.00,2000.00,617.68,155.95,1.00,12.00
C16757,4415.53,1.00,0.00,0.00,0.00,1592.29,0.00,0.00,0.00,0.50,12.00,0.00,4500.00,1357.02,12926.38,0.00,12.00
C16758,563.75,0.91,5039.97,5039.97,0.00,0.00,0.83,0.83,0.00,0.00,0.00,25.00,4000.00,4714.74,200.29,0.78,12.00
C16759,37.98,1.00,450.00,0.00,450.00,0.00,1.00,0.00,1.00,0.00,0.00,12.00,2700.00,425.28,166.65,0.67,12.00
C16760,291.65,1.00,1528.77,1528.77,0.00,0.00,0.42,0.42,0.00,0.00,0.00,9.00,9000.00,930.08,122.43,0.00,12.00
C16761,72.19,1.00,117.90,117.90,0.00,0.00,0.08,0.08,0.00,0.00,0.00,2.00,3400.00,14.50,113.96,0.00,12.00
C16762,370.49,1.00,1723.61,947.92,775.69,0.00,1.00,0.75,1.00,0.00,0.00,37.00,5000.00,1570.70,198.53,0.00,12.00
C16763,623.10,0.73,1010.00,1010.00,0.00,0.00,0.25,0.25,0.00,0.00,0.00,4.00,5000.00,2063.17,179.68,0.00,12.00
C16764,18.29,1.00,777.00,0.00,777.00,0.00,1.00,0.00,1.00,0.00,0.00,24.00,1200.00,706.06,69.45,1.00,12.00
C16765,1421.17,1.00,0.00,0.00,0.00,37.44,0.00,0.00,0.00,0.20,2.00,0.00,1500.00,224.09,481.63,0.00,10.00
C16766,16.82,0.36,121.20,0.00,121.20,0.00,0.33,0.00,0.25,0.00,0.00,4.00,7000.00,310.40,275.93,1.00,12.00
C16767,1667.85,0.90,0.00,0.00,0.00,5133.37,0.00,0.00,0.00,0.60,13.00,0.00,3000.00,2822.46,471.89,0.13,10.00
C16768,2933.58,1.00,4562.57,3729.83,832.74,0.00,1.00,0.75,0.92,0.00,0.00,88.00,4000.00,4237.36,1026.20,0.00,12.00
C16769,42.29,1.00,480.37,0.00,480.37,0.00,1.00,0.00,1.00,0.00,0.00,41.00,6000.00,326.06,162.79,0.83,12.00
C16770,1125.70,1.00,0.00,0.00,0.00,504.07,0.00,0.00,0.00,0.50,8.00,0.00,1200.00,599.23,625.02,0.00,12.00
C16771,26.00,0.11,0.00,0.00,0.00,466.39,0.00,0.00,0.00,0.11,1.00,0.00,4000.00,0.00,,0.00,9.00
C16772,1794.53,1.00,0.00,0.00,0.00,1050.20,0.00,0.00,0.00,0.17,5.00,0.00,2500.00,2562.51,527.26,0.08,12.00
C16773,207.10,1.00,1764.00,0.00,1764.00,0.00,1.00,0.00,1.00,0.00,0.00,12.00,400.00,1667.80,2090.38,0.55,12.00
C16774,875.10,1.00,0.00,0.00,0.00,2988.06,0.00,0.00,0.00,0.33,12.00,0.00,2000.00,2168.62,195.66,0.40,12.00
C16775,69.04,0.36,760.79,760.79,0.00,0.00,0.17,0.17,0.00,0.00,0.00,2.00,7000.00,187.45,69.83,0.00,12.00
C16776,917.53,1.00,0.00,0.00,0.00,1273.78,0.00,0.00,0.00,0.08,1.00,0.00,1600.00,1498.70,331.49,0.08,12.00
C16777,1969.65,1.00,0.00,0.00,0.00,1973.84,0.00,0.00,0.00,0.33,5.00,0.00,2000.00,2209.45,669.79,0.00,12.00
C16778,25.73,0.36,150.48,0.00,150.48,0.00,0.25,0.00,0.25,0.00,0.00,3.00,2500.00,558.52,200.78,0.00,12.00
C16779,5091.64,1.00,0.00,0.00,0.00,2302.86,0.00,0.00,0.00,0.50,10.00,0.00,6000.00,1315.49,1815.96,0.00,12.00
C16780,2433.49,1.00,0.00,0.00,0.00,348.30,0.00,0.00,0.00,0.27,6.00,0.00,2500.00,527.17,1097.37,0.00,11.00
C16781,8465.30,1.00,1066.91,817.43,249.48,1870.47,1.00,0.17,0.92,0.08,1.00,23.00,17150.00,1742.78,2037.92,0.00,12.00
C16782,4616.99,1.00,0.00,0.00,0.00,2810.59,0.00,0.00,0.00,0.08,8.00,0.00,5000.00,584.41,11203.96,0.00,12.00
C16784,1452.62,1.00,522.29,45.65,476.64,0.00,1.00,0.08,1.00,0.00,0.00,13.00,1500.00,851.34,1081.22,0.00,12.00
C16785,3681.03,1.00,1922.39,1376.54,545.85,0.00,0.58,0.58,0.33,0.00,0.00,29.00,10000.00,873.63,1032.72,0.00,12.00
C16786,1166.34,1.00,0.00,0.00,0.00,182.23,0.00,0.00,0.00,0.50,7.00,0.00,1200.00,381.33,328.16,0.00,12.00
C16787,38.34,0.45,134.28,134.28,0.00,0.00,0.08,0.08,0.00,0.00,0.00,3.00,6000.00,361.81,73.63,0.18,12.00
C16789,765.67,1.00,0.00,0.00,0.00,924.63,0.00,0.00,0.00,0.08,1.00,0.00,3000.00,703.77,249.30,0.00,12.00
C16790,905.77,1.00,116.15,36.15,80.00,0.00,0.17,0.08,0.17,0.00,0.00,3.00,1000.00,267.66,199.19,0.00,12.00
C16791,540.16,1.00,181.50,0.00,181.50,0.00,0.83,0.00,0.83,0.00,0.00,11.00,500.00,246.84,669.29,0.00,12.00
C16792,1356.05,1.00,65.82,39.90,25.92,0.00,1.00,0.17,1.00,0.00,0.00,14.00,4000.00,493.73,390.04,0.00,12.00
C16793,779.43,1.00,721.78,223.53,498.25,152.51,1.00,0.17,0.92,0.08,2.00,48.00,1500.00,796.65,211.49,0.00,12.00
C16794,106.75,0.73,865.27,637.89,227.38,0.00,0.58,0.58,0.50,0.00,0.00,25.00,2000.00,1229.49,139.99,0.11,12.00
C16795,1029.85,0.83,727.51,727.51,0.00,1287.04,0.33,0.33,0.00,0.67,5.00,2.00,2500.00,86.72,232.76,0.00,6.00
C16796,313.80,1.00,1146.37,792.10,354.27,1429.34,0.58,0.42,0.42,0.33,8.00,22.00,2000.00,2736.93,156.02,0.18,12.00
C16797,2743.22,1.00,0.00,0.00,0.00,776.01,0.00,0.00,0.00,0.17,2.00,0.00,3000.00,668.21,934.31,0.00,12.00
C16798,1100.51,1.00,220.00,220.00,0.00,0.00,0.17,0.17,0.00,0.00,0.00,2.00,1200.00,344.86,623.73,0.00,12.00
C16799,335.95,1.00,2178.13,1215.01,963.12,0.00,1.00,0.17,1.00,0.00,0.00,35.00,6000.00,2320.55,267.84,0.18,12.00
C16800,31.55,1.00,190.26,0.00,190.26,0.00,1.00,0.00,0.83,0.00,0.00,6.00,1500.00,113.70,88.81,0.50,6.00
C16801,1441.59,1.00,222.44,0.00,222.44,0.00,0.67,0.00,0.67,0.00,0.00,8.00,1500.00,622.57,828.48,0.00,12.00
C16802,1594.73,0.82,0.00,0.00,0.00,267.00,0.00,0.00,0.00,0.08,1.00,0.00,3000.00,662.21,474.61,0.00,12.00
C16803,3771.94,1.00,786.92,299.21,487.71,961.00,0.33,0.08,0.25,0.08,2.00,11.00,4500.00,1857.23,1430.20,0.00,12.00
C16804,2382.49,1.00,0.00,0.00,0.00,2795.91,0.00,0.00,0.00,0.08,2.00,0.00,3000.00,434.16,1107.01,0.00,12.00
C16805,331.55,1.00,146.22,146.22,0.00,2819.32,0.50,0.50,0.00,0.92,20.00,6.00,3000.00,4647.91,1611.76,0.92,12.00
C16806,3345.31,1.00,767.13,20.00,747.13,0.00,1.00,0.08,1.00,0.00,0.00,70.00,3000.00,976.92,26873.52,0.00,12.00
C16807,4338.56,1.00,5677.76,1640.55,4037.21,0.00,1.00,0.08,1.00,0.00,0.00,34.00,5500.00,1897.44,1479.16,0.00,12.00
C16808,37.62,1.00,952.80,0.00,952.80,0.00,1.00,0.00,1.00,0.00,0.00,12.00,2000.00,938.38,165.29,0.92,12.00
C16809,1670.92,1.00,1543.83,1406.33,137.50,899.33,1.00,1.00,0.25,0.08,2.00,32.00,7000.00,757.41,370.39,0.00,12.00
C16810,1466.00,1.00,2498.92,222.99,2275.93,0.00,1.00,0.17,1.00,0.00,0.00,36.00,3500.00,676.45,421.84,0.00,12.00
C16811,2079.82,1.00,1021.90,1021.90,0.00,812.56,0.25,0.25,0.00,0.33,4.00,7.00,3000.00,570.96,599.24,0.00,12.00
C16812,16259.45,1.00,5024.68,3582.45,1442.23,328.70,1.00,0.83,1.00,0.08,2.00,143.00,18000.00,4987.24,5137.50,0.00,12.00
C16813,8.11,0.55,122.58,0.00,122.58,0.00,0.50,0.00,0.42,0.00,0.00,6.00,3400.00,206.90,166.89,0.80,12.00
C16814,2590.47,1.00,459.12,422.00,37.12,0.00,0.33,0.33,0.08,0.00,0.00,11.00,2900.00,584.71,1369.99,0.00,12.00
C16815,57.49,1.00,785.96,383.84,402.12,0.00,1.00,1.00,1.00,0.00,0.00,27.00,3500.00,684.85,164.15,1.00,12.00
C16816,1209.61,1.00,874.68,0.00,874.68,7663.91,0.67,0.00,0.67,0.25,5.00,8.00,3500.00,8261.90,298.20,0.82,12.00
C16817,173.33,1.00,1301.44,916.80,384.64,0.00,0.92,0.58,0.75,0.00,0.00,25.00,4000.00,954.99,185.62,0.30,12.00
C16818,4972.11,1.00,2072.57,45.65,2026.92,0.00,1.00,0.08,1.00,0.00,0.00,37.00,4500.00,1497.32,29019.80,0.00,12.00
C16819,19.31,1.00,334.80,0.00,334.80,0.00,1.00,0.00,1.00,0.00,0.00,12.00,5000.00,499.34,69.33,0.17,12.00
C16820,23.85,0.36,123.75,123.75,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,2500.00,339.53,160.84,0.33,12.00
C16821,3043.80,1.00,1410.95,1270.97,139.98,1345.52,0.67,0.42,0.42,0.25,4.00,13.00,11500.00,834.23,659.92,0.00,12.00
C16822,539.58,0.82,0.00,0.00,0.00,2296.86,0.00,0.00,0.00,0.17,2.00,0.00,1200.00,2443.78,258.86,0.13,12.00
C16823,348.34,0.91,11878.25,7958.96,3919.29,0.00,1.00,1.00,0.42,0.00,0.00,103.00,6000.00,11845.84,156.68,0.60,12.00
C16824,1635.96,1.00,0.00,0.00,0.00,158.92,0.00,0.00,0.00,0.33,6.00,0.00,1700.00,464.89,488.49,0.00,12.00
C16825,1083.38,1.00,9.90,0.00,9.90,0.00,0.14,0.00,0.14,0.00,0.00,1.00,1900.00,186.92,7243.73,0.00,7.00
C16826,972.96,1.00,100.00,100.00,0.00,37.47,0.08,0.08,0.00,0.17,2.00,1.00,1000.00,318.23,577.93,0.00,12.00
C16827,1121.16,1.00,202.20,120.00,82.20,79.04,0.33,0.08,0.25,0.08,1.00,5.00,1200.00,380.40,542.04,0.00,12.00
C16828,1597.91,1.00,0.00,0.00,0.00,162.92,0.00,0.00,0.00,0.25,3.00,0.00,1800.00,548.42,416.96,0.00,12.00
C16829,1695.99,1.00,478.99,478.99,0.00,855.65,0.58,0.58,0.00,0.25,3.00,8.00,2000.00,2546.46,758.28,0.08,12.00
C16831,2521.09,1.00,2326.16,875.37,1450.79,0.00,1.00,0.75,1.00,0.00,0.00,83.00,3000.00,3983.24,964.10,0.00,12.00
C16832,109.70,1.00,1530.37,1530.37,0.00,0.00,1.00,1.00,0.00,0.00,0.00,12.00,1200.00,1681.15,125.22,0.11,12.00
C16833,631.86,0.55,75.25,0.00,75.25,0.00,0.33,0.00,0.33,0.00,0.00,5.00,1200.00,1458.64,230.67,0.00,12.00
C16834,98.25,1.00,1021.24,0.00,1021.24,0.00,1.00,0.00,1.00,0.00,0.00,88.00,3000.00,1080.28,185.95,0.50,12.00
C16835,3347.23,1.00,480.00,0.00,480.00,1760.15,0.83,0.00,0.75,0.17,3.00,10.00,3500.00,1265.61,719.87,0.00,12.00
C16836,173.23,0.18,1555.85,1555.85,0.00,0.00,0.08,0.08,0.00,0.00,0.00,2.00,1500.00,8494.57,1157.99,0.00,12.00
C16837,6280.77,1.00,0.00,0.00,0.00,3385.34,0.00,0.00,0.00,0.25,9.00,0.00,10500.00,1782.28,1685.72,0.00,12.00
C16838,1299.55,1.00,0.00,0.00,0.00,3955.56,0.00,0.00,0.00,0.50,11.00,0.00,2500.00,2084.11,267.77,0.17,8.00
C16839,10.29,0.36,324.00,0.00,324.00,0.00,0.75,0.00,0.75,0.00,0.00,9.00,1500.00,555.12,57.74,0.00,12.00
C16840,23.08,0.45,447.96,0.00,447.96,0.00,1.00,0.00,1.00,0.00,0.00,18.00,1500.00,287.05,42.06,0.08,12.00
C16841,553.25,0.64,0.00,0.00,0.00,975.66,0.00,0.00,0.00,0.25,4.00,0.00,1800.00,1098.76,113.94,0.00,12.00
C16842,52.51,0.82,0.00,0.00,0.00,682.16,0.00,0.00,0.00,0.17,3.00,0.00,3000.00,1011.12,155.31,0.14,12.00
C16843,63.52,1.00,145.70,145.70,0.00,493.12,0.09,0.09,0.00,0.09,1.00,2.00,1500.00,607.55,76.75,0.00,11.00
C16844,1608.16,1.00,1130.60,1130.60,0.00,682.53,1.00,1.00,0.00,0.17,4.00,19.00,2500.00,1152.86,996.57,0.00,12.00
C16845,51.58,1.00,384.89,120.00,264.89,0.00,0.67,0.08,0.58,0.00,0.00,10.00,6000.00,213.52,156.43,0.22,12.00
C16847,160.49,1.00,897.45,897.45,0.00,0.00,0.67,0.67,0.00,0.00,0.00,13.00,1200.00,607.00,56.92,0.00,6.00
C16849,915.86,1.00,275.41,275.41,0.00,0.00,0.14,0.14,0.00,0.00,0.00,1.00,1200.00,1268.40,181.65,0.14,7.00
C16850,32.81,0.73,304.00,0.00,304.00,0.00,0.67,0.00,0.58,0.00,0.00,8.00,3000.00,364.32,165.47,0.43,12.00
C16851,2.32,0.18,51.00,0.00,51.00,0.00,0.17,0.00,0.08,0.00,0.00,2.00,2900.00,0.00,,0.00,12.00
C16852,2033.51,1.00,2274.46,1350.45,924.01,0.00,1.00,0.17,1.00,0.00,0.00,48.00,6000.00,1080.05,506.34,0.00,12.00
C16854,2325.37,1.00,0.00,0.00,0.00,327.66,0.00,0.00,0.00,0.58,10.00,0.00,2500.00,679.53,718.06,0.00,12.00
C16855,20.50,0.82,53.36,0.00,53.36,0.00,0.25,0.00,0.17,0.00,0.00,3.00,2500.00,88.90,144.51,0.00,12.00
C16856,1991.28,1.00,56.70,56.70,0.00,1159.17,0.08,0.08,0.00,0.25,6.00,1.00,3000.00,534.72,623.62,0.00,12.00
C16857,5487.07,1.00,2435.09,518.05,1917.04,3052.71,0.92,0.08,0.92,0.33,4.00,25.00,7500.00,1298.31,1309.04,0.00,12.00
C16858,1016.71,1.00,0.00,0.00,0.00,128.83,0.00,0.00,0.00,0.08,2.00,0.00,4000.00,430.14,331.87,0.00,12.00
C16859,76.10,0.91,71.22,0.00,71.22,0.00,0.25,0.00,0.25,0.00,0.00,3.00,1500.00,216.06,159.48,0.00,12.00
C16860,44.35,0.45,1144.35,1077.45,66.90,0.00,0.42,0.42,0.17,0.00,0.00,26.00,500.00,1618.48,135.44,1.00,12.00
C16861,1690.24,1.00,0.00,0.00,0.00,272.68,0.00,0.00,0.00,0.08,1.00,0.00,3000.00,547.69,439.25,0.00,12.00
C16862,1438.96,1.00,242.01,122.01,120.00,36.89,0.42,0.08,0.33,0.08,1.00,6.00,1500.00,318.52,432.88,0.00,12.00
C16863,1508.13,0.75,0.00,0.00,0.00,2418.32,0.00,0.00,0.00,0.38,11.00,0.00,2500.00,379.85,444.16,0.00,8.00
C16864,1655.67,1.00,281.30,111.30,170.00,531.57,0.50,0.25,0.25,0.25,4.00,7.00,2000.00,356.44,660.46,0.00,12.00
C16865,1654.80,0.91,2530.48,1219.22,1311.26,881.05,0.75,0.50,0.67,0.25,4.00,48.00,2500.00,1294.56,1506.70,0.00,12.00
C16866,3381.94,1.00,0.00,0.00,0.00,2018.86,0.00,0.00,0.00,0.50,18.00,0.00,4500.00,963.11,908.85,0.00,12.00
C16867,5.12,0.36,50.20,50.20,0.00,0.00,0.17,0.17,0.00,0.00,0.00,2.00,1000.00,200.96,109.18,0.33,12.00
C16868,5211.80,1.00,169.67,169.67,0.00,5607.28,0.08,0.08,0.00,0.08,1.00,1.00,6000.00,6080.46,1851.18,0.00,12.00
C16869,4487.99,1.00,1654.94,464.50,1190.44,2132.81,1.00,0.42,1.00,0.67,17.00,51.00,7500.00,1570.05,1443.71,0.00,12.00
C16870,300.82,1.00,0.00,0.00,0.00,1983.90,0.00,0.00,0.00,0.50,13.00,0.00,3000.00,319.72,168.71,0.00,12.00
C16871,14.07,1.00,39.00,0.00,39.00,0.00,0.17,0.00,0.17,0.00,0.00,2.00,1500.00,98.95,74.15,0.00,12.00
C16872,544.31,1.00,111.80,111.80,0.00,912.81,0.08,0.08,0.00,0.17,3.00,1.00,1200.00,135.42,183.95,0.00,12.00
C16873,2716.49,1.00,3362.94,1560.00,1802.94,0.00,1.00,0.75,1.00,0.00,0.00,104.00,8500.00,2369.63,603.21,0.00,12.00
C16874,1243.25,1.00,1680.00,0.00,1680.00,0.00,1.00,0.00,1.00,0.00,0.00,12.00,4500.00,1105.14,361.88,0.00,12.00
C16875,1452.22,1.00,1500.00,0.00,1500.00,0.00,1.00,0.00,1.00,0.00,0.00,12.00,4500.00,3686.80,2751.13,0.00,12.00
C16876,512.01,1.00,3837.10,1564.32,2272.78,0.00,1.00,0.42,1.00,0.00,0.00,28.00,6000.00,3827.94,197.47,0.42,12.00
C16877,364.39,0.27,0.00,0.00,0.00,1658.42,0.00,0.00,0.00,0.09,1.00,0.00,1800.00,0.00,,0.00,11.00
C16878,1088.94,1.00,724.98,91.93,633.05,0.00,1.00,0.08,1.00,0.00,0.00,20.00,1000.00,902.61,1454.52,0.00,12.00
C16880,412.39,1.00,0.00,0.00,0.00,125.63,0.00,0.00,0.00,0.08,2.00,0.00,1500.00,1543.56,136.39,0.08,12.00
C16881,1474.99,0.82,4469.59,2836.63,1632.96,0.00,1.00,0.67,1.00,0.00,0.00,67.00,4000.00,4337.96,770.35,0.00,12.00
C16882,28.49,0.45,130.26,0.00,130.26,0.00,0.50,0.00,0.50,0.00,0.00,10.00,2500.00,325.97,146.60,0.00,12.00
C16883,2182.91,1.00,0.00,0.00,0.00,210.60,0.00,0.00,0.00,0.08,1.00,0.00,2500.00,586.80,813.63,0.00,12.00
C16884,812.84,0.88,1160.09,932.09,228.00,3129.70,0.88,0.38,0.50,0.88,8.00,13.00,2000.00,4900.52,197.89,0.20,8.00
C16885,823.00,1.00,432.00,0.00,432.00,0.00,1.00,0.00,1.00,0.00,0.00,12.00,1500.00,212.33,316.81,0.00,12.00
C16886,40.64,1.00,441.23,0.00,441.23,0.00,0.92,0.00,0.83,0.00,0.00,17.00,5000.00,379.01,149.29,0.50,12.00
C16887,104.96,1.00,35.74,0.00,35.74,0.00,0.17,0.00,0.17,0.00,0.00,2.00,1500.00,71.59,178.31,0.00,12.00
C16888,605.74,1.00,119.00,119.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,1800.00,253.06,445.56,0.00,12.00
C16889,777.85,0.67,0.00,0.00,0.00,1820.14,0.00,0.00,0.00,0.50,8.00,0.00,2000.00,89.74,173.28,0.00,6.00
C16890,1696.47,1.00,219.07,219.07,0.00,1237.45,0.33,0.33,0.00,0.58,19.00,6.00,1800.00,1251.50,976.10,0.00,12.00
C16891,65.70,0.73,528.06,128.06,400.00,0.00,0.50,0.08,0.33,0.00,0.00,6.00,1800.00,509.59,133.01,0.45,12.00
C16892,4364.38,1.00,3214.19,297.00,2917.19,1105.74,1.00,0.08,1.00,0.17,4.00,42.00,4000.00,2611.60,7466.35,0.00,12.00
C16893,6.79,0.36,2634.37,1773.40,860.97,0.00,0.33,0.33,0.33,0.00,0.00,24.00,4000.00,4144.71,49.65,0.00,12.00
C16894,63.05,1.00,766.56,175.00,591.56,0.00,0.83,0.08,0.67,0.00,0.00,11.00,2900.00,777.89,153.06,0.80,12.00
C16895,3895.68,1.00,144.77,79.99,64.78,6492.29,0.33,0.08,0.17,0.83,27.00,4.00,10000.00,5709.90,886.32,0.00,12.00
C16896,1477.96,1.00,349.25,0.00,349.25,0.00,0.92,0.00,0.83,0.00,0.00,11.00,1500.00,528.62,500.34,0.00,12.00
C16897,900.24,1.00,1674.32,1200.70,473.62,0.00,1.00,0.80,0.90,0.00,0.00,69.00,1500.00,66.61,526.87,0.00,10.00
C16898,234.17,0.73,819.15,774.15,45.00,0.00,0.25,0.17,0.08,0.00,0.00,6.00,5000.00,1077.23,179.96,0.00,12.00
C16899,31.74,0.27,465.50,0.00,513.00,0.00,0.25,0.00,0.17,0.00,0.00,6.00,2500.00,767.46,70.69,0.00,12.00
C16900,701.02,1.00,19.96,19.96,0.00,153.60,0.08,0.08,0.00,0.25,3.00,1.00,3500.00,218.85,332.90,0.00,12.00
C16901,3560.98,1.00,3129.67,2229.42,900.25,283.70,1.00,0.33,1.00,0.17,2.00,39.00,5000.00,854.45,956.17,0.00,12.00
C16902,292.89,0.78,426.00,0.00,426.00,2047.30,0.33,0.00,0.22,0.44,5.00,3.00,2500.00,2212.22,101.30,0.40,9.00
C16903,37.76,1.00,398.64,0.00,398.64,0.00,1.00,0.00,1.00,0.00,0.00,12.00,2500.00,429.59,186.27,1.00,12.00
C16904,5699.48,1.00,0.00,0.00,0.00,1423.44,0.00,0.00,0.00,0.33,7.00,0.00,6000.00,1422.89,1925.34,0.00,12.00
C16905,61.08,1.00,729.60,0.00,729.60,0.00,1.00,0.00,1.00,0.00,0.00,22.00,2500.00,733.04,174.46,0.83,12.00
C16906,2989.56,1.00,0.00,0.00,0.00,4172.79,0.00,0.00,0.00,0.58,15.00,0.00,6000.00,894.94,1083.03,0.00,12.00
C16907,29.36,0.55,520.30,424.50,95.80,0.00,0.50,0.08,0.33,0.00,0.00,6.00,4000.00,381.23,100.32,0.18,12.00
C16908,1396.41,1.00,312.66,204.00,108.66,280.93,0.25,0.17,0.08,0.33,8.00,6.00,1800.00,594.16,501.19,0.00,12.00
C16909,82.90,0.73,430.43,0.00,430.43,0.00,0.50,0.00,0.42,0.00,0.00,10.00,2500.00,315.08,87.82,0.08,12.00
C16910,736.74,1.00,1171.50,1003.54,167.96,0.00,0.75,0.75,0.33,0.00,0.00,26.00,4000.00,2092.54,200.60,0.00,12.00
C16911,179.36,1.00,497.15,497.15,0.00,0.00,0.42,0.42,0.00,0.00,0.00,6.00,1200.00,291.12,180.09,0.00,12.00
C16912,55.04,1.00,571.52,0.00,571.52,0.00,1.00,0.00,1.00,0.00,0.00,44.00,3000.00,596.55,176.78,1.00,12.00
C16913,2.61,0.14,43.08,43.08,0.00,0.00,0.14,0.14,0.00,0.00,0.00,2.00,300.00,143.82,48.68,0.00,7.00
C16914,2303.27,1.00,740.73,324.88,415.85,3521.64,0.58,0.25,0.33,0.75,14.00,9.00,5000.00,3241.10,701.20,0.00,12.00
C16915,1778.04,1.00,449.00,449.00,0.00,0.00,0.42,0.42,0.00,0.00,0.00,7.00,3500.00,429.54,690.36,0.00,12.00
C16916,1806.56,1.00,235.90,47.00,188.90,1292.93,0.83,0.08,0.75,0.42,12.00,11.00,2000.00,746.99,459.87,0.00,12.00
C16917,895.31,1.00,0.00,0.00,0.00,59.23,0.00,0.00,0.00,0.17,2.00,0.00,1000.00,304.93,272.54,0.00,12.00
C16918,80.61,1.00,1638.30,0.00,1638.30,0.00,1.00,0.00,1.00,0.00,0.00,35.00,6000.00,1589.71,67.94,0.20,12.00
C16919,92.26,0.27,666.68,0.00,666.68,0.00,0.33,0.00,0.33,0.00,0.00,4.00,900.00,2510.56,259.14,0.00,12.00
C16920,1647.86,1.00,1510.00,0.00,1510.00,2993.14,0.83,0.00,0.83,0.17,3.00,11.00,3500.00,3927.02,1464.02,0.08,12.00
C16921,1188.65,1.00,822.96,156.00,666.96,0.00,0.50,0.17,0.42,0.00,0.00,18.00,1200.00,801.26,686.63,0.00,12.00
C16922,1060.27,1.00,404.24,404.24,0.00,0.00,0.08,0.08,0.00,0.00,0.00,1.00,1500.00,1024.73,2707.52,0.00,12.00
C16923,92.88,1.00,922.74,0.00,922.74,0.00,1.00,0.00,1.00,0.00,0.00,69.00,3000.00,897.05,176.22,1.00,12.00
C16924,1586.13,1.00,185.00,185.00,0.00,412.31,0.08,0.08,0.00,0.25,3.00,2.00,2500.00,547.77,389.22,0.00,12.00
C16925,974.13,1.00,482.80,322.98,159.82,0.00,1.00,0.25,1.00,0.00,0.00,17.00,4500.00,567.68,380.89,0.00,12.00
C16926,2465.68,1.00,467.70,467.70,0.00,934.71,0.42,0.42,0.00,0.08,1.00,13.00,3000.00,784.23,958.84,0.00,12.00
